DatasetID	FileSynapseName	FileDownloadName	fileType	FileSynID	parentId	projectId	subpoolOrLaneID
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset1_10X_Lane_1.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119784	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset1_10X_Lane_2.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119790	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset1_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119174	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset1_10X_Lane_2.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119281	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset1_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119171	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset1_10X_Lane_2.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119252	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset1_10X_Lane_1.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119783	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset1_10X_Lane_2.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119789	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.hg38.rna.h5	CharacterizationMcGinnis_Dataset1_10X_Lane_1.hg38.rna.h5	gene expression matrix .h5	syn52119787	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.hg38.rna.h5	CharacterizationMcGinnis_Dataset1_10X_Lane_2.hg38.rna.h5	gene expression matrix .h5	syn52119792	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.raw.tar.gz	CharacterizationMcGinnis_Dataset1_10X_Lane_1.raw.tar.gz	gene expression matrix TAR	syn52119172	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.raw.tar.gz	CharacterizationMcGinnis_Dataset1_10X_Lane_2.raw.tar.gz	gene expression matrix TAR	syn52119245	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset1_10X_Lane_1.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119213	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset1_10X_Lane_2.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119279	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset1_10X_Lane_1.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119866	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset1_10X_Lane_2.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119872	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_1.html	CharacterizationMcGinnis_Dataset1_10X_Lane_1.html	QC HTML	syn52119895	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_1
CharacterizationMcGinnis_Dataset1	CharacterizationMcGinnis_Dataset1_10X_Lane_2.html	CharacterizationMcGinnis_Dataset1_10X_Lane_2.html	QC HTML	syn52119898	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset1_10X_Lane_2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset10_10X_lane1.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119807	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset10_10X_lane2.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119809	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset10_10X_lane1.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119397	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset10_10X_lane2.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119626	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset10_10X_lane1.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119405	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset10_10X_lane2.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119622	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset10_10X_lane1.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119806	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset10_10X_lane2.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119808	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.hg38.rna.h5	CharacterizationMcGinnis_Dataset10_10X_lane1.hg38.rna.h5	gene expression matrix .h5	syn52119500	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.hg38.rna.h5	CharacterizationMcGinnis_Dataset10_10X_lane2.hg38.rna.h5	gene expression matrix .h5	syn52119625	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.raw.tar.gz	CharacterizationMcGinnis_Dataset10_10X_lane1.raw.tar.gz	gene expression matrix TAR	syn52119395	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.raw.tar.gz	CharacterizationMcGinnis_Dataset10_10X_lane2.raw.tar.gz	gene expression matrix TAR	syn52119503	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset10_10X_lane1.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119591	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset10_10X_lane2.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119656	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset10_10X_lane1.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119881	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset10_10X_lane2.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119882	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane1.html	CharacterizationMcGinnis_Dataset10_10X_lane1.html	QC HTML	syn52119906	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane1
CharacterizationMcGinnis_Dataset10	CharacterizationMcGinnis_Dataset10_10X_lane2.html	CharacterizationMcGinnis_Dataset10_10X_lane2.html	QC HTML	syn52119907	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset10_10X_lane2
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset2_10X_Lane_1.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119793	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset2_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119310	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset2_10X_Lane_1.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119286	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset2_10X_Lane_1.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119791	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.hg38.rna.h5	CharacterizationMcGinnis_Dataset2_10X_Lane_1.hg38.rna.h5	gene expression matrix .h5	syn52119289	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.raw.tar.gz	CharacterizationMcGinnis_Dataset2_10X_Lane_1.raw.tar.gz	gene expression matrix TAR	syn52119280	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset2_10X_Lane_1.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119287	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset2_10X_Lane_1.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119874	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset2	CharacterizationMcGinnis_Dataset2_10X_Lane_1.html	CharacterizationMcGinnis_Dataset2_10X_Lane_1.html	QC HTML	syn52119899	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset2_10X_Lane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_1.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119795	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_2.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119797	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_3.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119798	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.atac.qc.hg38.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_4.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119801	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset3_10XLane_1.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119311	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset3_10XLane_2.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119316	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset3_10XLane_3.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119328	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.atac.filter.fragments.hg38.tsv.gz	CharacterizationMcGinnis_Dataset3_10XLane_4.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119348	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset3_10XLane_1.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119290	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset3_10XLane_2.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119313	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset3_10XLane_3.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119327	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.atac.filter.fragments.hg38.tsv.gz.tbi	CharacterizationMcGinnis_Dataset3_10XLane_4.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119341	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_1.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119794	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_2.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119796	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_3.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119799	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.qc.rna.hg38.barcode.metadata.tsv	CharacterizationMcGinnis_Dataset3_10XLane_4.qc.rna.hg38.barcode.metadata.tsv	gene expression barcode metrics table	syn52119800	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.hg38.rna.h5	CharacterizationMcGinnis_Dataset3_10XLane_1.hg38.rna.h5	gene expression matrix .h5	syn52119299	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.hg38.rna.h5	CharacterizationMcGinnis_Dataset3_10XLane_2.hg38.rna.h5	gene expression matrix .h5	syn52119314	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.hg38.rna.h5	CharacterizationMcGinnis_Dataset3_10XLane_3.hg38.rna.h5	gene expression matrix .h5	syn52119340	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.hg38.rna.h5	CharacterizationMcGinnis_Dataset3_10XLane_4.hg38.rna.h5	gene expression matrix .h5	syn52119342	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.raw.tar.gz	CharacterizationMcGinnis_Dataset3_10XLane_1.raw.tar.gz	gene expression matrix TAR	syn52119288	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.raw.tar.gz	CharacterizationMcGinnis_Dataset3_10XLane_2.raw.tar.gz	gene expression matrix TAR	syn52119312	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.raw.tar.gz	CharacterizationMcGinnis_Dataset3_10XLane_3.raw.tar.gz	gene expression matrix TAR	syn52119317	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.raw.tar.gz	CharacterizationMcGinnis_Dataset3_10XLane_4.raw.tar.gz	gene expression matrix TAR	syn52119331	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset3_10XLane_1.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119315	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset3_10XLane_2.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119324	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset3_10XLane_3.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119358	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.Aligned.sortedByCoord.out.bam	CharacterizationMcGinnis_Dataset3_10XLane_4.Aligned.sortedByCoord.out.bam	gene expression sorted BAM	syn52119369	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset3_10XLane_1.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119875	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset3_10XLane_2.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119876	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_3.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset3_10XLane_3.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119877	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_3
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_4.joint.barcode.metadata.hg38.csv	CharacterizationMcGinnis_Dataset3_10XLane_4.joint.barcode.metadata.hg38.csv	Multiome joint barcode metrics table	syn52119878	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_4
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_1.html	CharacterizationMcGinnis_Dataset3_10XLane_1.html	QC HTML	syn52119900	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_1
CharacterizationMcGinnis_Dataset3	CharacterizationMcGinnis_Dataset3_10XLane_2.html	CharacterizationMcGinnis_Dataset3_10XLane_2.html	QC HTML	syn52119901	syn52118178	syn29530512	CharacterizationMcGinnis_Dataset3_10XLane_2
